NIN,FirstName,LastName,Sex,BirthDate,Wilaya,BloodGroup,Job,Generation,Parents
211985080435687205,Saadia,SADAOUI,F,1985-08-04,21,AB-,Chômeur,1,"['211959080765380635', '211957062060899833']"
211987070768307082,Sabrine,SADAOUI,F,1987-07-07,21,A-,Couturière,1,"['211959080765380635', '211957062060899833']"
471968040709555038,Ilham,BELDI,F,1968-04-07,47,B+,Commerçant,1,"['471948100983811847', '471949070996173258']"
471984010581368272,Zahra,BELDI,F,1984-01-05,47,B+,Artisane,1,"['471948100983811847', '471949070996173258']"
471988101453251437,Omar,BELDI,M,1988-10-14,47,B-,Ouvrier du bâtiment,1,"['471948100983811847', '471949070996173258']"
051979111773540239,Samara,LAIB,F,1979-11-17,5,AB-,Comptable,1,"['051959021242437435', '051960120607796616']"
051983022598369398,Ibtissam,LAIB,F,1983-02-25,5,AB-,Vendeuse,1,"['051959021242437435', '051960120607796616']"
051985082436550395,Fouad,LAIB,M,1985-08-24,5,A+,Fonctionnaire,1,"['051959021242437435', '051960120607796616']"
351989091884538284,Sabri,BELHADJ,M,1989-09-18,35,B+,Enseignante,1,"['351950092195277376', '351952061249521700']"
351990081174831530,Mounia,BELHADJ,F,1990-08-11,35,B-,Sage-femme,1,"['351950092195277376', '351952061249521700']"
011978121280652704,Fadila,MESSAOUDI,F,1978-12-12,1,AB-,Enseignante,1,"['011950121881178519', '011949121791669557']"
421971121547035705,Habib,MOKHTARI,M,1971-12-15,42,B-,Maçon,1,"['421935122535127920', '421933081735571890']"
421974072350933362,Ghiles,MOKHTARI,M,1974-07-23,42,B-,Chauffeur routier,1,"['421935122535127920', '421933081735571890']"
431970081573102687,Anwar,HOUARI,M,1970-08-15,43,A+,Commerçant,1,"['431948010486448983', '431948031561188582']"
431982120233320343,Firas,HOUARI,M,1982-12-02,43,O-,Ouvrier du bâtiment,1,"['431948010486448983', '431948031561188582']"
061962042892628601,Nabil,YAHIAOUI,M,1962-04-28,6,O+,Commerçant,1,"['061936092030466022', '061935121356273584']"
061974121006957530,Mohamed,LARBI,M,1974-12-10,6,B-,Enseignante,1,"['061951062306212947', '061953091489537245']"
131964081798648651,Naim,HADDAD,M,1964-08-17,13,A-,Chômeur,1,"['131943112869110947', '131941052057725148']"
131980041541483591,Khadija,HADDAD,F,1980-04-15,13,B-,Comptable,1,"['131943112869110947', '131941052057725148']"
451988041483717439,Asma,LARBI,F,1988-04-14,45,O-,Chômeur,1,"['451958030583275366', '451956040654296841']"
451991011314854826,Fatma El Zahra,LARBI,F,1991-01-13,45,A-,Chômeur,1,"['451958030583275366', '451956040654296841']"
451995032242796545,Lidia,LARBI,F,1995-03-22,45,O-,Vendeuse,1,"['451958030583275366', '451956040654296841']"
401979081246574714,Zineb,MESSAOUDI,F,1979-08-12,40,B-,Commerçant,1,"['401959021629820205', '401960112001469309']"
401984103198533123,Nour,MESSAOUDI,F,1984-10-31,40,B+,Comptable,1,"['401959021629820205', '401960112001469309']"
401986031483231269,Safa,MESSAOUDI,F,1986-03-14,40,B-,Ouvrier du bâtiment,1,"['401959021629820205', '401960112001469309']"
151987022476217543,Nawal,MANSOURI,F,1987-02-24,15,A+,Couturière,1,"['151952062081065034', '151950110664289490']"
151992092140164191,Zoulikha,MANSOURI,F,1992-09-21,15,B-,Commerçant,1,"['151952062081065034', '151950110664289490']"
151992112336226430,Zoubir,MANSOURI,M,1992-11-23,15,A+,Agriculteur,1,"['151952062081065034', '151950110664289490']"
441966021815410634,Imane,BENSAID,F,1966-02-18,44,B-,Vendeuse,1,"['441942062841286172', '441944111772853552']"
441981092757627569,Houari,BENSAID,M,1981-09-27,44,AB-,Comptable,1,"['441942062841286172', '441944111772853552']"
441982071360175923,Zoulikha,BENSAID,F,1982-07-13,44,B+,Artisane,1,"['441942062841286172', '441944111772853552']"
581981121837046447,Aymen,BERKANI,M,1981-12-18,58,B-,Ouvrier du bâtiment,1,"['581944030375692000', '581945081762987370']"
581983071716070230,Nawel,BERKANI,F,1983-07-17,58,A-,Artisane,1,"['581944030375692000', '581945081762987370']"
581984101656605483,Amel,BERKANI,F,1984-10-16,58,A-,Commerçant,1,"['581944030375692000', '581945081762987370']"
051978021505879878,Rania,MESSAOUDI,F,1978-02-15,5,O+,Artisane,1,"['051942021016347040', '051940121894077702']"
421994090404377086,Kamal,KHADIR,M,1994-09-04,42,A+,Comptable,1,"['421960051105038787', '421958121791047456']"
421999112513012547,Wassim,KHADIR,M,1999-11-25,42,A+,Étudiant,1,"['421960051105038787', '421958121791047456']"
581970041268170565,Fethi,AMARA,M,1970-04-12,58,O-,Chauffeur routier,1,"['581946030515575132', '581944070551364448']"
321983102228985125,Idir,MANSOURI,M,1983-10-22,32,AB-,Artisan,1,"['321946092571898649', '321946110239962484']"
321985012223769179,Melissa,MANSOURI,F,1985-01-22,32,A+,Étudiant,1,"['321946092571898649', '321946110239962484']"
321986061094192721,Ilhem,MANSOURI,F,1986-06-10,32,A+,Vendeuse,1,"['321946092571898649', '321946110239962484']"
321972021208449404,Chafia,REHMOUN,F,1972-02-12,32,O-,Couturière,1,"['321942022415119042', '321944120471525957']"
061958081594513937,Said,HAMIDI,M,1958-08-15,6,A-,Ouvrier du bâtiment,1,"['061933081576573832', '061932062840795357']"
061960110588138813,Hind,HAMIDI,F,1960-11-05,6,A+,Ouvrier du bâtiment,1,"['061933081576573832', '061932062840795357']"
061967091336581825,Ania,HAMIDI,F,1967-09-13,6,O+,Chômeur,1,"['061933081576573832', '061932062840795357']"
131985061019751009,Samia,KHADIR,F,1985-06-10,13,AB-,Artisane,1,"['131946050152547047', '131944072458176226']"
131986110635862060,Hind,KHADIR,F,1986-11-06,13,B-,Couturière,1,"['131946050152547047', '131944072458176226']"
251982082072073470,Marzouk,BOURAS,M,1982-08-20,25,A-,Artisan,1,"['251959010965322405', '251959030893569444']"
251990081773338164,Mohamed,BOURAS,M,1990-08-17,25,A-,Étudiant,1,"['251959010965322405', '251959030893569444']"
251993040906540552,Racim,BOURAS,M,1993-04-09,25,A-,Étudiant,1,"['251959010965322405', '251959030893569444']"
551974060910010745,Safia,BELHADJ,F,1974-06-09,55,B+,Couturière,1,"['551949012730065431', '551948080528364407']"
191961060853207304,Chahrazed,ZEMMOURI,F,1961-06-08,19,A+,Comptable,1,"['191934072287695252', '191933032706768845']"
191972050655026162,Ghania,ZEMMOURI,F,1972-05-06,19,O-,Commerçant,1,"['191934072287695252', '191933032706768845']"
191974061488555670,Nourhan,ZEMMOURI,F,1974-06-14,19,O+,Femme au foyer,1,"['191934072287695252', '191933032706768845']"
431963022138009846,Abdelkader,HOUCH,M,1963-02-21,43,B-,Chauffeur routier,1,"['431938020820859988', '431940021593129210']"
581974070188206176,Adem,BENSAID,M,1974-07-01,58,AB-,Chauffeur routier,1,"['581956022595452213', '581958072052871246']"
581987112196600086,Rim,BENSAID,F,1987-11-21,58,AB-,Commerçant,1,"['581956022595452213', '581958072052871246']"
581993012546746703,Mehdi,BENSAID,M,1993-01-25,58,AB+,Mécanicien,1,"['581956022595452213', '581958072052871246']"
201965092567755377,Mounir,ABED,M,1965-09-25,20,B-,Commerçant,1,"['201931101937376530', '201932092809329215']"
201968060338587199,Zoubir,ABED,M,1968-06-03,20,B-,Chômeur,1,"['201931101937376530', '201932092809329215']"
291988031589368618,Kader,HADJI,M,1988-03-15,29,O+,Mécanicien,1,"['291959021518456193', '291960060871055347']"
291993120238730417,Maram,HADJI,F,1993-12-02,29,A+,Femme au foyer,1,"['291959021518456193', '291960060871055347']"
291994120728032937,Wafa,HADJI,F,1994-12-07,29,O-,Commerçant,1,"['291959021518456193', '291960060871055347']"
571995031545867577,Selma,SALHI,F,1995-03-15,57,AB-,Étudiant,1,"['571955011477342911', '571956101733431826']"
571995122741719725,Malik,SALHI,M,1995-12-27,57,A-,Étudiant,1,"['571955011477342911', '571956101733431826']"
391967021962826476,Wafia,BOURAS,F,1967-02-19,39,O-,Femme au foyer,1,"['391932071640533237', '391932122712266556']"
391968080267000592,Tiziri,BOURAS,F,1968-08-02,39,O+,Chômeur,1,"['391932071640533237', '391932122712266556']"
251967030528884472,Sabri,YAHIAOUI,M,1967-03-05,25,B-,Chômeur,1,"['251944030259954630', '251945112425688380']"
301981032738725469,Mazouzi,BANALI,M,1981-03-27,30,A+,Artisan,1,"['301957120171055066', '301958041718603509']"
301992011446770895,Saloua,BANALI,F,1992-01-14,30,A-,Comptable,1,"['301957120171055066', '301958041718603509']"
271993020351362671,Habib,TALEB,M,1993-02-03,27,O-,Étudiant,1,"['271956092369107858', '271958021310070000']"
271993120951666217,Rabah,TALEB,M,1993-12-09,27,O-,Étudiant,1,"['271956092369107858', '271958021310070000']"
391978121027973251,Wassim,TOUATI,M,1978-12-10,39,AB-,Chômeur,1,"['391954120757737272', '391954081692794341']"
051968082365931685,Hamid,BELOUATI,M,1968-08-23,5,B+,Maçon,1,"['051948031139657702', '051946081301182190']"
051988111075479907,Lidia,BELOUATI,F,1988-11-10,5,A+,Artisane,1,"['051948031139657702', '051946081301182190']"
051988121246880788,Teyeb,BELOUATI,M,1988-12-12,5,A-,Ouvrier du bâtiment,1,"['051948031139657702', '051946081301182190']"
471956051710860700,Massinissa,HOUCH,M,1956-05-17,47,B-,Fonctionnaire,1,"['471932070632443300', '471931071085967792']"
181988022540485863,Asma,BRAHIMI,F,1988-02-25,18,O-,Femme au foyer,1,"['181959121926055990', '181959100918360181']"
221970100113484266,Mbarka,MADJER,F,1970-10-01,22,B-,Vendeuse,1,"['221949042814333736', '221949031799463367']"
181961040905461628,Salima,BANALI,F,1961-04-09,18,B-,Femme au foyer,1,"['181932061401676599', '181933101305441448']"
181966050971049393,Zohra,BANALI,F,1966-05-09,18,B+,Commerçant,1,"['181932061401676599', '181933101305441448']"
291981012533332250,Sofiane,REHMOUN,M,1981-01-25,29,AB+,Comptable,1,"['291953011238717851', '291954121170962488']"
291981012502002746,Fahima,REHMOUN,F,1981-01-25,29,A-,Comptable,1,"['291953011238717851', '291954121170962488']"
291979121996251752,Safouane,RAHMANI,M,1979-12-19,29,B-,Chômeur,1,"['291960101185885755', '291960031193039806']"
301976061187042134,Saadia,BOUZIANE,F,1976-06-11,30,B-,Couturière,1,"['301947042559314961', '301949050426567225']"
301982121631508066,Samara,BOUZIANE,F,1982-12-16,30,O-,Commerçant,1,"['301947042559314961', '301949050426567225']"
311978031565958333,Selma,MADJER,F,1978-03-15,31,B-,Enseignante,1,"['311954102028811825', '311956031923289260']"
311987042535817596,Selma,MADJER,F,1987-04-25,31,A-,Coiffeuse,1,"['311954102028811825', '311956031923289260']"
311994091207709939,Said,MADJER,M,1994-09-12,31,AB-,Étudiant,1,"['311954102028811825', '311956031923289260']"
051980041265941132,Yassir,RAHMANI,M,1980-04-12,5,A-,Agriculteur,1,"['051946080977532765', '051944091331654603']"
051983090321880625,Souad,RAHMANI,F,1983-09-03,5,A-,Fonctionnaire,1,"['051946080977532765', '051944091331654603']"
051986011800266772,Sara,RAHMANI,F,1986-01-18,5,B-,Chômeur,1,"['051946080977532765', '051944091331654603']"
161973040537553697,Iskander,SAMER,M,1973-04-05,16,A-,Chauffeur routier,1,"['161954071305355607', '161952011285598976']"
021990062614479707,Islam,HOUARI,M,1990-06-26,2,A+,Artisan,1,"['021953012709404438', '021952032459239642']"
021991100367164461,Yanis,HOUARI,M,1991-10-03,2,A-,Chômeur,1,"['021953012709404438', '021952032459239642']"
141971121051570966,Soufiane,AMARA,M,1971-12-10,14,B-,Mécanicien,1,"['141950092336825130', '141949092334553695']"
141982060468706625,Salim,AMARA,M,1982-06-04,14,B-,Ouvrier du bâtiment,1,"['141950092336825130', '141949092334553695']"
141988111785473688,Saida,AMARA,F,1988-11-17,14,B-,Chômeur,1,"['141950092336825130', '141949092334553695']"
471971031881294726,Mbarka,HOUCH,F,1971-03-18,47,O+,Comptable,1,"['471934021040777079', '471934121051139532']"
141974091378573326,Saadia,SADAOUI,F,1974-09-13,14,A-,Commerçant,1,"['141954071071111662', '141955122702325292']"
141980071427440204,Adel,SADAOUI,M,1980-07-14,14,A-,Ouvrier du bâtiment,1,"['141954071071111662', '141955122702325292']"
271990011821755800,Zahia,BOURAS,F,1990-01-18,27,B-,Étudiant,1,"['271950011361971717', '271952062571102510']"
271990122353643068,Chafia,BOURAS,F,1990-12-23,27,A-,Artisane,1,"['271950011361971717', '271952062571102510']"
271990123103205641,Islam,BOURAS,M,1990-12-31,27,B-,Ouvrier du bâtiment,1,"['271950011361971717', '271952062571102510']"
411981010312013518,Salima,MIHOUB,F,1981-01-03,41,O-,Couturière,1,"['411942052199116358', '411943031974175015']"
411982120350666520,Dallal,MIHOUB,F,1982-12-03,41,AB-,Ouvrier du bâtiment,1,"['411942052199116358', '411943031974175015']"
411982121233198754,Sofia,MIHOUB,F,1982-12-12,41,O-,Artisane,1,"['411942052199116358', '411943031974175015']"
021979032248463245,Sabrine,TALEB,F,1979-03-22,2,A-,Comptable,1,"['021952050791847556', '021952080639661678']"
021982042758133830,Dahbia,TALEB,F,1982-04-27,2,AB-,Artisane,1,"['021952050791847556', '021952080639661678']"
021989080755095092,Djamel,TALEB,M,1989-08-07,2,A-,Chauffeur routier,1,"['021952050791847556', '021952080639661678']"
521981071591923962,Aziz,SADAOUI,M,1981-07-15,52,AB+,Mécanicien,1,"['521958051333131603', '521957022278342339']"
521987030782416942,Mustapha,SADAOUI,M,1987-03-07,52,AB-,Chauffeur routier,1,"['521958051333131603', '521957022278342339']"
521993083032095176,Tarek,SADAOUI,M,1993-08-30,52,A-,Artisan,1,"['521958051333131603', '521957022278342339']"
441955041275302193,Kaci,BENYAHIA,M,1955-04-12,44,A-,Chômeur,1,"['441933012362097440', '441935012297122713']"
441959012138764910,Arezki,BENYAHIA,M,1959-01-21,44,A-,Chauffeur routier,1,"['441933012362097440', '441935012297122713']"
451966090115312402,Noureddine,TOUATI,M,1966-09-01,45,AB-,Chômeur,1,"['451941091433176826', '451941110675401700']"
451968022728519105,Akli,TOUATI,M,1968-02-27,45,AB+,Artisan,1,"['451941091433176826', '451941110675401700']"
131973050311018884,Tiziri,MANSOURI,F,1973-05-03,13,A-,Artisane,1,"['131941080552004016', '131939101017480510']"
101989120233504694,Riad,BENYAHIA,M,1989-12-02,10,B+,Comptable,1,"['101958082768192813', '101958122472417967']"
101994100859080850,Racim,BENYAHIA,M,1994-10-08,10,A+,Chômeur,1,"['101958082768192813', '101958122472417967']"
101998102659112724,Leïla,BENYAHIA,F,1998-10-26,10,B-,Étudiant,1,"['101958082768192813', '101958122472417967']"
231958112207639001,Kamilia,TOUMI,F,1958-11-22,23,AB-,Commerçant,1,"['231936011656958750', '231935072841506504']"
231964122905157060,Noureddine,TOUMI,M,1964-12-29,23,AB-,Commerçant,1,"['231936011656958750', '231935072841506504']"
071988091769443014,Nadjib,BANALI,M,1988-09-17,7,B-,Mécanicien,1,"['071954041508360235', '071952022838156726']"
271955021091142970,Sabiha,NESSAH,F,1955-02-10,27,O-,Ouvrier du bâtiment,1,"['271936052372558037', '271938032577026615']"
271957030173038868,Safouane,NESSAH,M,1957-03-01,27,B-,Mécanicien,1,"['271936052372558037', '271938032577026615']"
331991050344266391,Nawal,YAHIAOUI,F,1991-05-03,33,B-,Comptable,1,"['331954092281883155', '331954070259538815']"
331992041780118160,Fatma El Zahra,YAHIAOUI,F,1992-04-17,33,A+,Artisane,1,"['331954092281883155', '331954070259538815']"
241980100434678419,Wassim,ZEKRI,M,1980-10-04,24,B+,Comptable,1,"['241951011358436309', '241950112463557778']"
241991072445630976,Samia,ZEKRI,F,1991-07-24,24,B+,Chômeur,1,"['241951011358436309', '241950112463557778']"
531961021725976256,Mounira,AIT BACHIR,F,1961-02-17,53,B+,Vendeuse,1,"['531936120824221365', '531936070470415943']"
531976100659630720,Naïla,AIT BACHIR,F,1976-10-06,53,O-,Chômeur,1,"['531936120824221365', '531936070470415943']"
081965011688197889,Amel,MADJER,F,1965-01-16,8,O-,Vendeuse,1,"['081938111091078963', '081939102051852469']"
081967100409328792,Mounir,MADJER,M,1967-10-04,8,O-,Comptable,1,"['081938111091078963', '081939102051852469']"
081973120313002172,Nawel,MADJER,F,1973-12-03,8,O-,Femme au foyer,1,"['081938111091078963', '081939102051852469']"
301956072870177483,Mouna,MOUHOUS,F,1956-07-28,30,O+,Artisane,1,"['301937120639882561', '301937070305491127']"
401958061437720192,Salima,GHARSI,F,1958-06-14,40,O-,Femme au foyer,1,"['401930070516271271', '401928052037945062']"
401967010506674063,Anissa,GHARSI,F,1967-01-05,40,B-,Artisane,1,"['401930070516271271', '401928052037945062']"
401969051595488657,Imane,GHARSI,F,1969-05-15,40,B+,Commerçant,1,"['401930070516271271', '401928052037945062']"
251957081012115002,Marwan,MOKHTARI,M,1957-08-10,25,A-,Mécanicien,1,"['251932100239185722', '251934081291300357']"
251966112147842726,Leila,MOKHTARI,F,1966-11-21,25,AB-,Vendeuse,1,"['251932100239185722', '251934081291300357']"
161986100399770702,Saïd,KADRI,M,1986-10-03,16,A-,Étudiant,1,"['161953040721339840', '161952111869864404']"
161989121068070096,Mbarka,KADRI,F,1989-12-10,16,A+,Commerçant,1,"['161953040721339840', '161952111869864404']"
161992020131878018,Karima,KADRI,F,1992-02-01,16,A+,Infirmière,1,"['161953040721339840', '161952111869864404']"
581976050486737278,Nassima,DAHMANI,F,1976-05-04,58,O+,Femme au foyer,1,"['581942120740397618', '581941082218129067']"
061980021266629431,Mounira,SLIMANI,F,1980-02-12,6,A+,Comptable,1,"['061954011637298020', '061952081795408466']"
281961012445890276,Chahinez,MIHOUB,F,1961-01-24,28,A-,Vendeuse,1,"['281930022622875665', '281931100294506870']"
161978060443372268,Hana,MAROUNI,F,1978-06-04,16,O-,Dentiste,1,"['161938071518261672', '161938012260697976']"
161978111411421806,Khadija,MAROUNI,F,1978-11-14,16,A-,Femme au foyer,1,"['161938071518261672', '161938012260697976']"
411978051122436088,Lina,SAMER,F,1978-05-11,41,A+,Chômeur,1,"['411951020654935157', '411952070421369772']"
411991062080820305,Celine,SAMER,F,1991-06-20,41,A+,Artisane,1,"['411951020654935157', '411952070421369772']"
411991081672476403,Dallal,SAMER,F,1991-08-16,41,A-,Chômeur,1,"['411951020654935157', '411952070421369772']"
441958072328678072,Lidia,MOUSSAOUI,F,1958-07-23,44,AB-,Fonctionnaire,1,"['441938071688555624', '441937121471445147']"
441966101743116963,Zoulikha,MOUSSAOUI,F,1966-10-17,44,B-,Chômeur,1,"['441938071688555624', '441937121471445147']"
451972042408829221,Dina,BOURAS,F,1972-04-24,45,B-,Ouvrier du bâtiment,1,"['451945081943820699', '451946070832118441']"
451979041051382963,Adel,BOURAS,M,1979-04-10,45,B-,Ouvrier du bâtiment,1,"['451945081943820699', '451946070832118441']"
011976080676758666,Omar,MESSAOUDI,M,1976-08-06,1,AB+,Chauffeur routier,1,"['011958012526897380', '011960021584617988']"
011995053189902894,Fatima,MESSAOUDI,F,1995-05-31,1,B-,Étudiant,1,"['011958012526897380', '011960021584617988']"
011997012874858387,Samy,MESSAOUDI,M,1997-01-28,1,B+,Étudiant,1,"['011958012526897380', '011960021584617988']"
281956040722531199,Zohir,MAROUNI,M,1956-04-07,28,A-,Artisan,1,"['281938122337845635', '281938062052631332']"
421967041288437790,Adnan,BELOUATI,M,1967-04-12,42,B-,Artisan,1,"['421938030949978525', '421939051371227639']"
421974020610951164,Dihia,BELOUATI,F,1974-02-06,42,A-,Femme au foyer,1,"['421938030949978525', '421939051371227639']"
381971062786301954,Fatima,ZEMMOURI,F,1971-06-27,38,AB-,Artisane,1,"['381946100235749986', '381945120957487252']"
381974092217812318,Madjid,ZEMMOURI,M,1974-09-22,38,A+,Fonctionnaire,1,"['381946100235749986', '381945120957487252']"
381960010859550799,Marwan,MIHOUB,M,1960-01-08,38,A-,Agriculteur,1,"['381937042826782737', '381935032083766394']"
521974062803284203,Karim,SAIDI,M,1974-06-28,52,A-,Agriculteur,1,"['521953112407796566', '521955032325339558']"
521976021369552977,Moussa,SAIDI,M,1976-02-13,52,O-,Chômeur,1,"['521953112407796566', '521955032325339558']"
551959081927648834,Kamel,ABOUNE,M,1959-08-19,55,AB-,Maçon,1,"['551931121409585956', '551929122743971072']"
551968042843609267,Aldjia,ABOUNE,F,1968-04-28,55,A+,Ouvrier du bâtiment,1,"['551931121409585956', '551929122743971072']"
551969071537183076,Rafik,ABOUNE,M,1969-07-15,55,AB-,Chômeur,1,"['551931121409585956', '551929122743971072']"
311971042504989103,Azzedine,SALHI,M,1971-04-25,31,O-,Agent de sécurité,1,"['311952120748249397', '311951111590462178']"
311991071649817096,Selma,SALHI,F,1991-07-16,31,O-,Étudiant,1,"['311952120748249397', '311951111590462178']"
301978101843720213,Houda,DAHMANI,F,1978-10-18,30,O-,Vendeuse,1,"['301945050223461127', '301946030604709938']"
301979072124334813,Aldjia,DAHMANI,F,1979-07-21,30,O+,Fonctionnaire,1,"['301945050223461127', '301946030604709938']"
301984021848574566,Lamine,DAHMANI,M,1984-02-18,30,A-,Fonctionnaire,1,"['301945050223461127', '301946030604709938']"
201974032764982805,Iskander,MOUSSAOUI,M,1974-03-27,20,A+,Chauffeur routier,1,"['201945061374329485', '201944081727655002']"
401971030439236749,Wahid,CHERIF,M,1971-03-04,40,O-,Agriculteur,1,"['401934071562780163', '401935070907585530']"
401973032414729039,Marwan,CHERIF,M,1973-03-24,40,A+,Fonctionnaire,1,"['401934071562780163', '401935070907585530']"
521977111801231163,Mounia,BERKANI,F,1977-11-18,52,O+,Femme au foyer,1,"['521950031457336799', '521948020356205503']"
521986072743510298,Kamilia,BERKANI,F,1986-07-27,52,B+,Comptable,1,"['521950031457336799', '521948020356205503']"
521990041762398554,Farida,BERKANI,F,1990-04-17,52,B+,Étudiant,1,"['521950031457336799', '521948020356205503']"
521970120323378181,Kamel,ABOUN,M,1970-12-03,52,B-,Enseignante,1,"['521940082830257001', '521941052049954478']"
521973011057266901,Kamel,ABOUN,M,1973-01-10,52,A-,Enseignante,1,"['521940082830257001', '521941052049954478']"
521975010928275008,Djibril,ABOUN,M,1975-01-09,52,A+,Enseignante,1,"['521940082830257001', '521941052049954478']"
021989110595671700,Samara,MAROUNI,F,1989-11-05,2,AB-,Vendeuse,1,"['021952050901771690', '021952031088973246']"
021991012140270213,Hacen,MAROUNI,M,1991-01-21,2,A-,Comptable,1,"['021952050901771690', '021952031088973246']"
021992091359237528,Wafa,MAROUNI,F,1992-09-13,2,AB+,Ouvrier du bâtiment,1,"['021952050901771690', '021952031088973246']"
321971092857473480,Anwar,MERZOUK,M,1971-09-28,32,A-,Artisan,1,"['321939072743858778', '321938031274522643']"
171978081263563205,Mbarka,HADJI,F,1978-08-12,17,A+,Fonctionnaire,1,"['171945090691620884', '171946111726076522']"
171981120787381136,Ziad,HADJI,M,1981-12-07,17,O-,Chômeur,1,"['171945090691620884', '171946111726076522']"
171983012486564465,Ines,HADJI,F,1983-01-24,17,O-,Commerçant,1,"['171945090691620884', '171946111726076522']"
181971042459959626,Nawel,BELHADJ,F,1971-04-24,18,B+,Chômeur,1,"['181952082536393296', '181953100757623118']"
181981110205373204,Mayas,BELHADJ,M,1981-11-02,18,B-,Fonctionnaire,1,"['181952082536393296', '181953100757623118']"
061964072289292469,Bilel,REHMOUN,M,1964-07-22,6,B-,Ouvrier du bâtiment,1,"['061938031585612827', '061938022869332725']"
061968020889440882,Achour,REHMOUN,M,1968-02-08,6,B-,Mécanicien,1,"['061938031585612827', '061938022869332725']"
061973020170710334,Nouria,REHMOUN,F,1973-02-01,6,B-,Ouvrier du bâtiment,1,"['061938031585612827', '061938022869332725']"
521987120487441961,Zoulikha,LARBI,F,1987-12-04,52,O+,Étudiant,1,"['521947042727088784', '521948020894285208']"
101979120886767301,Racim,AMARA,M,1979-12-08,10,O-,Commerçant,1,"['101939050521392710', '101939092234987234']"
101979123179930815,Zineb,AMARA,F,1979-12-31,10,AB-,Ouvrier du bâtiment,1,"['101939050521392710', '101939092234987234']"
571975120518177146,Achour,HAMKACEM,M,1975-12-05,57,O+,Comptable,1,"['571952061388098701', '571954012495026202']"
571981112821679661,Yamina,HAMKACEM,F,1981-11-28,57,B+,Commerçant,1,"['571952061388098701', '571954012495026202']"
571987112162044749,Kader,HAMKACEM,M,1987-11-21,57,O+,Étudiant,1,"['571952061388098701', '571954012495026202']"
051964112560136628,Naima,AIT BACHIR,F,1964-11-25,5,B+,Vendeuse,1,"['051933120236509274', '051934012834844786']"
451971020244165275,Samara,SAADI,F,1971-02-02,45,B-,Comptable,1,"['451950020270200516', '451950101590540338']"
451978120285806010,Samy,SAADI,M,1978-12-02,45,B-,Comptable,1,"['451950020270200516', '451950101590540338']"
401992091417127217,Rabia,TOUMI,F,1992-09-14,40,A-,Étudiant,1,"['401955051702124781', '401953082112677668']"
041977071135811280,Samir,BOUZIANE,M,1977-07-11,4,O-,Commerçant,1,"['041938011227340449', '041936111042238793']"
041978120759904435,Rabia,BOUZIANE,F,1978-12-07,4,O-,Femme au foyer,1,"['041938011227340449', '041936111042238793']"
191971111840254821,Hassan,ABDELLI,M,1971-11-18,19,B-,Agriculteur,1,"['191947102283491261', '191949041987874057']"
191979012334346893,Riad,ABDELLI,M,1979-01-23,19,B+,Fonctionnaire,1,"['191947102283491261', '191949041987874057']"
511974022349242390,Arezki,AISSAOUI,M,1974-02-23,51,AB+,Ouvrier du bâtiment,1,"['511946121030066792', '511946082527226448']"
511978051904215282,Ibtissam,AISSAOUI,F,1978-05-19,51,A-,Vendeuse,1,"['511946121030066792', '511946082527226448']"
011997020650202277,Nawal,HAMKACEM,F,1997-02-06,1,A-,Étudiant,1,"['011958021993151831', '011959041214965426']"
011998101785550156,Chafia,HAMKACEM,F,1998-10-17,1,A-,Étudiant,1,"['011958021993151831', '011959041214965426']"
571977092034700814,Souad,ABBAS,F,1977-09-20,57,A-,Femme au foyer,1,"['571940020387507458', '571939071810944002']"
571980052196566188,Youssef,ABBAS,M,1980-05-21,57,AB+,Commerçant,1,"['571940020387507458', '571939071810944002']"
571980092072429829,Mourad,ABBAS,M,1980-09-20,57,A-,Commerçant,1,"['571940020387507458', '571939071810944002']"
381971030660245951,Abdelmoula,HADJI,M,1971-03-06,38,A-,Artisan,1,"['381946081896518208', '381947021635493037']"
381972100324856911,Brahim,HADJI,M,1972-10-03,38,A+,Agriculteur,1,"['381946081896518208', '381947021635493037']"
381978041363181561,Ilyès,HADJI,M,1978-04-13,38,AB-,Fonctionnaire,1,"['381946081896518208', '381947021635493037']"
251976072056161272,Ouiza,AISSAOUI,F,1976-07-20,25,A+,Femme au foyer,1,"['251938032446263350', '251940122469349007']"
251978021449917387,Anissa,AISSAOUI,F,1978-02-14,25,AB-,Couturière,1,"['251938032446263350', '251940122469349007']"
251978120757072177,Abdelillah,AISSAOUI,M,1978-12-07,25,A+,Mécanicien,1,"['251938032446263350', '251940122469349007']"
571978052038120552,Riad,REHMOUN,M,1978-05-20,57,O-,Fonctionnaire,1,"['571958070211343047', '571957031691591418']"
571987060283000992,Firas,REHMOUN,M,1987-06-02,57,B-,Étudiant,1,"['571958070211343047', '571957031691591418']"
571992110295020267,Aziza,REHMOUN,F,1992-11-02,57,B-,Artisane,1,"['571958070211343047', '571957031691591418']"
071975061040935248,Sara,LAIB,F,1975-06-10,7,B-,Artisane,1,"['071956061327509892', '071958071691573949']"
071979060800642995,Terkia,LAIB,F,1979-06-08,7,B+,Artisane,1,"['071956061327509892', '071958071691573949']"
071984111019376895,Naïma,LAIB,F,1984-11-10,7,B+,Ouvrier du bâtiment,1,"['071956061327509892', '071958071691573949']"
301970120297790007,Adel,ZEMMOURI,M,1970-12-02,30,O-,Comptable,1,"['301947071202307092', '301946041247882743']"
